"c","t","v","h","l","o"
1.0295359,1582329600,5566.82285285,1.03,1.0273888,1.0290428
1.028123,1582333200,5216.508,1.03,1.0259984,1.0292631
1.0281504,1582336800,5498.23543329,1.03,1.0263749,1.0269278
1.0287462,1582340400,5362.02105169,1.0296053,1.02548412,1.0284686
1.0288835,1582344000,5526.20410347,1.03,1.02548412,1.0273988
1.032827,1582347600,14920.13408074,1.038,1.0260005,1.0288084
1.0307512,1582351200,5858.93350122,1.0343755,1.0271,1.0305
1.0304319,1582354800,5939.57009633,1.0325751,1.02610002,1.03044
1.0309275,1582358400,6216.13456811,1.03442772,1.029,1.0301788
1.0312866,1582362000,5586.72973705,1.03302194,1.028,1.0315845
1.0312145,1582365600,5232.429,1.0320207,1.0289122,1.0310174
1.0319321,1582369200,5695.04963342,1.03272539,1.02853499,1.0311299
1.0284002,1582372800,5694.62910744,1.0321852,1.0261,1.0292288
1.0273157,1582376400,5624.69189421,1.0309184,1.0273157,1.0287068
1.0292497,1582380000,7058.90116141,1.03181816,1.026009,1.0271
1.030227,1582383600,5609.7722967,1.0313295,1.0273319,1.0291167
1.0290065,1582387200,5583.88566704,1.03182195,1.02569976,1.0304812
1.0308603,1582390800,5715.94544695,1.03182196,1.0262526,1.0282048
1.0274114,1582394400,5351.0001265,1.0311833,1.02718651,1.0304482
1.0292846,1582398000,5442.0415004,1.0304915,1.02569977,1.028941
1.0274205,1582401600,5261.454,1.0298673,1.0266491,1.0282986
1.0279041,1582405200,5352.12947525,1.03018048,1.02634139,1.0290539
1.0277648,1582408800,5349.348,1.0300847,1.0263948,1.0270174
1.0297533,1582412400,5130.89243333,1.0311404,1.0264888,1.0290748
1.0293885,1582416000,5225.751299,1.0305409,1.02634138,1.0275537
1.0287697,1582419600,5380.245,1.0305803,1.0262797,1.0293899
1.0276017,1582423200,5349.789,1.0308698,1.0269301,1.0306349
1.0253767,1582426800,6365.6901917,1.0304913,1.0245,1.0280316
1.0270801,1582430400,6517.27678725,1.02818468,1.02300001,1.0264354
1.0234022,1582434000,5719.199394,1.0285228,1.02300001,1.0245253
1.0257072,1582437600,5446.2905498,1.0268228,1.02300001,1.0254964
1.0274349,1582441200,6991.8281308,1.0320096,1.02300002,1.0254614
1.0263078,1582444800,5710.55303578,1.02889203,1.0252508,1.0259726
1.0258142,1582448400,5934.08613753,1.0280044,1.023181,1.02512467
1.0216845,1582452000,10253.99983401,1.028875,1.0196,1.0240249
1.0224115,1582455600,12952.27218313,1.0244,1.0211286,1.022
1.0221137,1582459200,5301.0833614,1.02420467,1.01991204,1.0220121
1.0217896,1582462800,5609.63089156,1.0235592,1.01991202,1.0234192
1.0210812,1582466400,5846.42597497,1.0230297,1.019,1.0218105
1.0216703,1582470000,5503.36230739,1.02420463,1.0195732,1.020889
1.0199481,1582473600,5551.60137445,1.02372052,1.019,1.0206106
1.0216578,1582477200,5343.98362672,1.0237022,1.019444,1.0197306
1.0211172,1582480800,5561.41604521,1.0234262,1.019,1.0206108
1.0223793,1582484400,5382.61132551,1.02348274,1.0195477,1.0212426
1.0214509,1582488000,5339.794,1.02396883,1.01967365,1.020348
1.0207364,1582491600,5579.96299524,1.0228734,1.01915293,1.0200042
1.0189413,1582495200,5792.08405074,1.021432,1.017,1.0198623
1.0146099,1582498800,8951.40440687,1.0183505,1.013,1.0183505
1.0128078,1582502400,7012.62104152,1.015219,1.0115,1.0151253
1.0139312,1582506000,5335.88200023,1.0139479,1.0122602,1.0131648
1.0169826,1582509600,5543.68850857,1.01745213,1.0119206,1.0136729
1.0155709,1582513200,5595.62667631,1.01752784,1.01258212,1.0155651
1.0149678,1582516800,5341.8111471,1.01592757,1.01234196,1.0153213
1.0157153,1582520400,5298.37485772,1.017519,1.0137545,1.0147914
1.0162983,1582524000,5371.08967436,1.01752785,1.0137522,1.0163969
1.0170265,1582527600,6120.98251722,1.0196247,1.01611482,1.0172589
1.012766,1582531200,12087.43887886,1.0178453,1.003,1.0176276
1.0167824,1582534800,5722.86977973,1.0175,1.01226293,1.0153364
1.0169482,1582538400,5788.47783556,1.01825189,1.0142124,1.0166531
1.016,1582542000,5452.46021731,1.0185,1.014558,1.0165322
1.0174941,1582545600,5908.51174864,1.0185,1.0145825,1.0166123
1.0183791,1582549200,5917.52405955,1.0193828,1.01317395,1.0174792
1.0163461,1582552800,5452.7041361,1.01938279,1.01580006,1.016265
1.0188803,1582556400,5264.6146968,1.0195,1.0161345,1.01864735
1.0194922,1582560000,6644.49105694,1.0205927,1.0158,1.0191586
1.0187915,1582563600,5814.22045377,1.021804,1.01773725,1.0183837
1.0181804,1582567200,14501.30730707,1.032,1.0161,1.0193367
1.0202332,1582570800,5665.96500095,1.02038583,1.016,1.0184761
1.0208955,1582574400,5298.18430997,1.02259634,1.01722266,1.02038583
1.01815,1582578000,5571.10028084,1.0223507,1.018,1.0201417
1.0187081,1582581600,5503.20055825,1.0225513,1.0172273,1.019004
1.0189837,1582585200,5583.62478623,1.0225617,1.016,1.0212411
1.0182747,1582588800,5293.8,1.0216659,1.0168086,1.0200376
1.017996,1582592400,5356.42040456,1.0206739,1.0162945,1.0165555
1.0190551,1582596000,5348.32843203,1.02112,1.0162307,1.0192921
1.0175477,1582599600,5567.55622485,1.02110822,1.0162649,1.0178252
1.0205757,1582603200,5334.50995279,1.02083698,1.0166644,1.0174529
1.0195976,1582606800,5202.8789994,1.0217357,1.0172877,1.0201111
1.01999303,1582610400,5435.92057355,1.021,1.01734798,1.0180172
1.02385816,1582614000,6469.80114888,1.02443702,1.01734798,1.0195258
1.019872,1582617600,6149.41013131,1.0243328,1.01500001,1.0220547
1.0198874,1582621200,5680.13267015,1.02137014,1.0180099,1.0211268
1.0197923,1582624800,5643.24493892,1.02249999,1.01900002,1.02179948
1.0212577,1582628400,5980.19876547,1.02385122,1.01870254,1.0206302
1.0204185,1582632000,5334.64262834,1.02217844,1.0187008,1.0187921
1.0222618,1582635600,5504.44504167,1.0226313,1.0195414,1.0212664
1.0256652,1582639200,6814.60918367,1.027,1.0221365,1.0222374
1.0251967,1582642800,5958.45262165,1.0285,1.02344535,1.0259187
1.027436,1582646400,5778.35230267,1.029586,1.0235,1.025449
1.02744499,1582650000,5962.4909557,1.02979997,1.02350001,1.0262884
1.0265147,1582653600,5539.46716011,1.0280776,1.0237743,1.0246706
1.027891,1582657200,6089.35615569,1.0294289,1.02347,1.0266
1.0292065,1582660800,5490.72719088,1.029472,1.0256811,1.0277371
1.0269361,1582664400,8230.86889946,1.0305,1.02233351,1.0281708
1.0258154,1582668000,5433.65805852,1.0288818,1.0231867,1.0273662
1.0291118,1582671600,7370.98577467,1.03176479,1.02,1.0262601
1.0280299,1582675200,6360.45509117,1.0296283,1.019,1.02831941
1.03700471,1582678800,14488.52682764,1.03700471,1.0261389,1.027987
1.0374056,1582682400,10720.73268642,1.03899999,1.0320438,1.0335782
1.0389063,1582686000,5778.77090429,1.0397,1.0348092,1.0372788
1.0373021,1582689600,6393.00033429,1.0397,1.0352506,1.0386599
1.0353024,1582693200,8410.30436545,1.03999999,1.03298897,1.0373145
1.034818,1582696800,11032.84698768,1.03999999,1.02,1.0378428
1.0372557,1582700400,8384.71087803,1.04,1.0313568,1.03409
1.0357017,1582704000,7714.07118826,1.04,1.0302959,1.0375135
1.0389239,1582707600,5524.32764463,1.04,1.03540001,1.0370825
1.038012,1582711200,6351.58682982,1.04,1.0319496,1.0379943
1.0365258,1582714800,5783.90238119,1.04,1.0336518,1.0336518
1.0337608,1582718400,6239.77743502,1.04,1.03010001,1.0364711
1.0379275,1582722000,5690.5856577,1.038,1.0312517,1.0341647
1.03154046,1582725600,5805.3650781,1.03999899,1.03154046,1.0345402
1.0415354,1582729200,40700.99023359,1.04999999,1.0310436,1.0344337
1.0443067,1582732800,27857.41011154,1.05029472,1.031176,1.037
1.0392581,1582736400,6563.27691198,1.04709998,1.03800002,1.04709982
1.04004,1582740000,5533.40441538,1.04629374,1.03800002,1.0390732
1.0450689,1582743600,8646.24881951,1.05,1.0408152,1.0418009
1.0413398,1582747200,6093.89482698,1.04681684,1.039585,1.0459091
1.0401722,1582750800,10451.84220044,1.043449,1.03713306,1.0408773
1.034848,1582754400,8282.98400084,1.0415,1.0343409,1.04
1.0340274,1582758000,11017.57794845,1.0355,1.03,1.03432873
1.0349753,1582761600,7103.43123017,1.04070955,1.0312889,1.0345
1.0411064,1582765200,5538.57234343,1.044,1.0328458,1.039267
1.0390007,1582768800,6738.9335197,1.04399999,1.0360851,1.0409276
1.037145,1582772400,8859.44192355,1.041,1.03550001,1.0367091
1.0382518,1582776000,5211.68054321,1.04167617,1.03550001,1.0384815
1.0377429,1582779600,5721.54430452,1.044,1.0373316,1.0385655
1.0406465,1582783200,5213.31368292,1.04299999,1.03709877,1.0388852
1.0397821,1582786800,5444.76797031,1.04398787,1.0370829,1.0396312
1.0400004,1582790400,6898.51520935,1.04254999,1.036,1.0387931
1.0373096,1582794000,6497.41104458,1.04509999,1.0373096,1.0390404
1.041,1582797600,5775.48863315,1.0435873,1.0373306,1.0373306
1.039639,1582801200,5968.86417802,1.043,1.03748362,1.0378406
1.0437626,1582804800,6553.48970385,1.045,1.03748362,1.0377131
1.0404496,1582808400,5832.79784184,1.045,1.0383739,1.0429189
1.0410661,1582812000,5599.1990583,1.0418,1.0382938,1.0400423
1.0415052,1582815600,7103.79073876,1.0424,1.0378616,1.0399767
1.0410401,1582819200,15610.19555529,1.0424,1.03,1.0415709
1.0392472,1582822800,6537.64013777,1.045,1.0360052,1.0399608
1.0399,1582826400,13950.79948729,1.0439284,1.0360999,1.041
1.03694,1582830000,5969.05988699,1.041,1.035951,1.0399
1.0382969,1582833600,9528.55286983,1.0417614,1.0359803,1.0376734
1.0439183,1582837200,8233.69562063,1.045,1.0362006,1.038996
1.0403417,1582840800,7833.44074942,1.045,1.03550002,1.0439143
1.0415969,1582844400,5361.75999447,1.04285042,1.0362394,1.0421026
1.0405035,1582848000,5166.675,1.0414953,1.0362495,1.0398175
1.0391658,1582851600,5473.01100727,1.0423908,1.036541,1.0400212
1.0414297,1582855200,5186.4272476,1.0440427,1.0366116,1.04173119
1.0404476,1582858800,5427.14916605,1.045,1.0363503,1.0396588
1.0369393,1582862400,5487.5224279,1.045,1.0366364,1.0374593
1.0419451,1582866000,6315.65002653,1.045,1.0366129,1.0375976
1.0397491,1582869600,5201.61179509,1.045,1.0365258,1.0401256
1.0418089,1582873200,7409.58,1.04746753,1.0361965,1.0407637
1.039691,1582876800,5479.7942028,1.0469743,1.0386821,1.0469743
1.0405104,1582880400,7250.89955286,1.04849899,1.03752295,1.0381436
1.044331,1582884000,5748.74924928,1.048,1.03800003,1.0464724
1.042907,1582887600,8307.82658723,1.045,1.03800012,1.0447654
1.0407413,1582891200,7224.91424836,1.048,1.03800012,1.0405278
1.0371148,1582894800,6319.73235482,1.0447561,1.0351,1.0402352
1.0368125,1582898400,5294.07961395,1.0416116,1.03500011,1.0391622
1.0367447,1582902000,5248.80036992,1.042,1.03500011,1.0387672
1.0372343,1582905600,5588.48375356,1.0413147,1.03500011,1.0371666
1.0383811,1582909200,5931.51151202,1.04162513,1.0350001,1.0373013
1.0409214,1582912800,5371.77429189,1.04162513,1.03500011,1.0399306
1.0391412,1582916400,5750.59005307,1.04390279,1.036616,1.0409121
1.0359043,1582920000,5359.69312767,1.0414049,1.0350001,1.0414049
1.0376745,1582923600,5437.5967605,1.04138442,1.0355081,1.039284
1.0350517,1582927200,5508.66706684,1.0410065,1.034562,1.0399554
1.0400799,1582930800,5430.897,1.0406993,1.0338608,1.035897
1.0395126,1582934400,5094.11023124,1.0404747,1.0337525,1.0404747
1.0396516,1582938000,5228.217,1.0401604,1.0342072,1.0393994
1.0372942,1582941600,5228.031,1.0403591,1.03375252,1.0398425
1.0356267,1582945200,5423.748,1.0405267,1.03375251,1.0379838
1.0354445,1582948800,5228.892,1.039165,1.0342168,1.0358294
1.0390226,1582952400,5586.73341296,1.04199997,1.0342147,1.03672005
1.0383396,1582956000,5182.19885178,1.0414748,1.0353467,1.0392909
1.0393076,1582959600,5295.05752271,1.0399806,1.03375294,1.038662
1.0368768,1582963200,5155.93184634,1.04,1.0355367,1.0380734
1.0363079,1582966800,5419.71910075,1.0399775,1.0356,1.0368561
1.0399326,1582970400,6347.17985983,1.0399753,1.03603972,1.0368708
1.0393412,1582974000,6833.24188739,1.04999,1.0361055,1.0399283
1.038578,1582977600,5220.08519897,1.04080903,1.036426,1.0387992
1.0380699,1582981200,5367.09607772,1.04,1.036567,1.0393387
1.040089,1582984800,6304.73610419,1.0404451,1.0373398,1.0383403
1.0375584,1582988400,7833.197149,1.043,1.03310359,1.04006
1.0377698,1582992000,5396.26633024,1.04124908,1.033922,1.0384535
1.0379327,1582995600,5405.07340178,1.040523,1.0344165,1.0372148
1.0390362,1582999200,5329.00765261,1.0405543,1.0354701,1.0367136
1.0385336,1583002800,5549.98353995,1.04124908,1.03450001,1.0378686
1.0398863,1583006400,5242.55172697,1.0407245,1.03643405,1.0385186
1.0392365,1583010000,5433.06198616,1.0404003,1.0375491,1.0401998
1.0364378,1583013600,5450.48277837,1.04036866,1.0339136,1.0380422
1.037338,1583017200,5117.481,1.0394723,1.0338486,1.0368309
1.0377492,1583020800,5506.33631394,1.041,1.0338547,1.034485
1.0383662,1583024400,5871.50472258,1.041,1.03310008,1.0344234
1.0378451,1583028000,5551.344,1.0396937,1.0337784,1.0347161
1.0387384,1583031600,5464.04292847,1.0400089,1.0338201,1.0353359
1.0402462,1583035200,5382.03074539,1.0402462,1.0337952,1.0380418
1.0386675,1583038800,5367.77247972,1.0404378,1.03451036,1.037528
1.0387185,1583042400,5809.71694651,1.041,1.036482,1.03966
1.037,1583046000,6055.75325954,1.04025,1.0351361,1.0401789
1.0379914,1583049600,6133.32392869,1.0405034,1.03461066,1.0355707
1.0379291,1583053200,5708.47525664,1.0395389,1.03461066,1.0385291
1.0379437,1583056800,5701.59130188,1.03966227,1.0368809,1.0378174
1.0366687,1583060400,5927.47257729,1.0389472,1.032,1.0379468
1.0361538,1583064000,5214.01293954,1.037928,1.0325249,1.0369887
1.0334483,1583067600,5661.49499173,1.03877588,1.0333096,1.0367714
1.0348537,1583071200,5410.43897058,1.037,1.032557,1.0357258
1.033828,1583074800,7058.88986335,1.037,1.0322001,1.0357629
1.0380517,1583078400,11312.35816647,1.04169189,1.0335277,1.0361691
1.0366451,1583082000,5236.26040632,1.0409071,1.03518132,1.03697745
1.04019089,1583085600,5949.81419477,1.04426561,1.0354949,1.0359016
1.0397572,1583089200,5579.24034061,1.04439088,1.03786375,1.0427263
1.0399447,1583092800,5238.83059418,1.0426685,1.03773327,1.0413253
1.0406951,1583096400,5453.49391741,1.04225771,1.0379464,1.0396858
1.0374193,1583100000,5468.25592526,1.0409944,1.0363505,1.0400233
1.0380545,1583103600,5578.89880203,1.0409397,1.036,1.0382321
1.0387019,1583107200,5363.14611634,1.0415549,1.03577229,1.0376601
1.0365333,1583110800,5445.585,1.0401397,1.0364172,1.0364425
1.0380515,1583114400,5257.54136487,1.0386428,1.03583,1.0370932
1.0371158,1583118000,5537.64923772,1.0390182,1.03577688,1.0373005
1.0359562,1583121600,5289.52620039,1.0394621,1.0356289,1.0366051
1.0357476,1583125200,5245.72026138,1.0385223,1.03501371,1.0358297
1.038803,1583128800,5267.27017168,1.03967784,1.03501371,1.0352507
1.0364858,1583132400,5320.46117113,1.0392498,1.03559961,1.0372265
1.03456729,1583136000,5963.72985759,1.03798273,1.03456729,1.0367418
1.034,1583139600,5000.82722295,1.0395384,1.034,1.0349758
1.0347569,1583143200,5701.70382679,1.0383506,1.03263763,1.034
1.0355178,1583146800,5344.35646115,1.03599999,1.0324598,1.0350288
1.03337,1583150400,2772.60347716,1.03797783,1.0323408,1.0345188
1.0326899,1583154000,4721.14375323,1.03699083,1.032,1.033345
1.0330784,1583157600,9793.48900556,1.0359334,1.032,1.0335872
1.0342682,1583161200,6013.46660791,1.0356974,1.03085761,1.0356974
1.0327363,1583164800,6683.64518969,1.0346197,1.0301,1.03056128
1.0346853,1583168400,7480.08252158,1.03792109,1.0301,1.0306406
1.0357224,1583172000,5563.41820269,1.03763924,1.0309905,1.036826
1.031,1583175600,6851.10211019,1.0367339,1.031,1.0367339
1.0330976,1583179200,5412.31913479,1.033265,1.031,1.0310965
1.0315179,1583182800,6873.19311471,1.0357892,1.0301,1.0320173
1.0306431,1583186400,5312.33929086,1.03499796,1.03,1.0308639
1.03278,1583190000,5595.51546941,1.035,1.0307306,1.0327506
1.033355,1583193600,5426.41161464,1.03499999,1.0305161,1.0324142
1.0323454,1583197200,10715.64097,1.0344747,1.03,1.0335518
1.0312924,1583200800,5388,1.0344259,1.0305495,1.0340731
1.0313776,1583204400,5521,1.0343366,1.0305219,1.0339198
1.0309712,1583208000,5543,1.0347115,1.0309631,1.0309631
1.0305263,1583211600,5138.41113054,1.033,1.030156,1.0312491
1.033,1583215200,5210.60856168,1.033,1.0302999,1.030364
1.0314084,1583218800,4680.9233588,1.03499999,1.03,1.0340857
1.0327283,1583222400,5371.64710915,1.0345651,1.03,1.0319937
1.0318987,1583226000,5327.21849414,1.03499999,1.03,1.0304254
1.0339155,1583229600,5559.29754883,1.03499998,1.03,1.0323765
1.0332276,1583233200,2679,1.0346498,1.031011,1.0340824
1.0356499,1583236800,3641.70535039,1.0363,1.03,1.0347
1.0333468,1583240400,5557.27756198,1.0363,1.0306344,1.0350445
1.0333914,1583244000,6172.72287876,1.03629999,1.0312992,1.0346867
1.0335197,1583247600,7494.5101926,1.0371,1.0320487,1.0334995
1.0375778,1583251200,6391.35458078,1.0382362,1.0332953,1.0339275
1.0354084,1583254800,5332,1.0376618,1.0334844,1.0354008
1.033693,1583258400,5487.65084996,1.03823619,1.03310002,1.0352057
1.0351504,1583262000,5567.51042197,1.0382362,1.0337075,1.0338804
1.0363018,1583265600,5799.40616759,1.0379048,1.0342126,1.034695
1.0347172,1583290800,3611.84359118,1.03823619,1.03280689,1.03823618
1.0327081,1583294400,5523.36266743,1.036,1.03174722,1.0356377
1.032436,1583298000,5213.03690959,1.0352856,1.0317359,1.0317589
1.0329366,1583301600,5122.27527074,1.03499999,1.03158,1.0327947
1.031435,1583305200,5379.51010592,1.0345687,1.03000002,1.0327685
1.032972,1583308800,5716.97648477,1.03499998,1.0306169,1.0315255
1.0338312,1583312400,5712.61054438,1.0348265,1.0305099,1.0324828
1.0339138,1583316000,5459.11790847,1.03599955,1.0310219,1.0320443
1.0356677,1583319600,8672.49131852,1.03699999,1.0319527,1.0319527
1.034725,1583323200,6538.85084478,1.03639999,1.03331,1.0345437
1.0360523,1583326800,5412.4043285,1.03704279,1.0336178,1.0354927
1.0350883,1583330400,5130.62331981,1.03754387,1.03430002,1.0348216
1.0375113,1583334000,6100.67679919,1.04047548,1.0347367,1.0347367
1.0381018,1583337600,5927.85355928,1.0404755,1.03600002,1.04047546
1.0379199,1583341200,5165.95917604,1.0389712,1.03600002,1.036968
1.0367156,1583344800,9272.72869974,1.04099998,1.03600002,1.0385833
1.0386287,1583348400,4737.22491962,1.0401941,1.0360003,1.037905
1.038939,1583352000,6699.83948871,1.03999999,1.03600002,1.0371569
1.0377425,1583355600,5209.94455038,1.0393889,1.03600002,1.0375015
1.0387907,1583359200,5115.69081795,1.039446,1.03630002,1.0379027
1.0381428,1583362800,4936.81478844,1.0393712,1.03630002,1.0392175
1.0369096,1583366400,5590.49479816,1.0397999,1.0338213,1.0388566
1.0336794,1583370000,5082.29913827,1.0387544,1.03308093,1.0349201
1.0340045,1583373600,5584.42129272,1.03899766,1.0314513,1.035393
1.0349848,1583377200,5394.21597177,1.037604,1.031,1.0327152
1.0334045,1583380800,4976.25769112,1.0372983,1.031,1.0372983
1.031,1583384400,5663.57971569,1.0351552,1.031,1.0331785
1.0330739,1583388000,4667.95050395,1.035649,1.0310263,1.0312923
1.0343625,1583391600,5843.67538925,1.03583947,1.03104868,1.0329826
1.0352685,1583395200,5043.9556398,1.0353243,1.031,1.031
1.03522861,1583398800,6536.24147951,1.03522861,1.02915793,1.0316019
1.0318619,1583402400,5286.51507625,1.03521635,1.029768,1.0339239
1.0323719,1583406000,6051.62511999,1.03522269,1.0277,1.0330158
1.0307442,1583409600,6066.48818112,1.03341512,1.02837,1.0319324
1.0300778,1583413200,5089.40462544,1.03341511,1.02770041,1.02946829
1.0313891,1583416800,5317.99459863,1.03341511,1.02863479,1.0306642
1.0293086,1583420400,4933.0883883,1.0328144,1.0278,1.0304367
1.0306543,1583424000,4932,1.0311984,1.0280867,1.0297485
1.0285769,1583427600,5013.83074114,1.03341511,1.0283412,1.030713
1.0327343,1583431200,5034.20712177,1.03341511,1.0283641,1.0306038
1.0322701,1583434800,5198.97793301,1.03341513,1.029183,1.0297913
1.0313664,1583438400,5179.79865448,1.03341513,1.0291174,1.032215
1.0317779,1583442000,4769.79063751,1.03341513,1.0292108,1.0312654
1.0314636,1583445600,4802.29646806,1.0339874,1.0304518,1.0308574
1.0336487,1583449200,5197.65308791,1.0351042,1.03000005,1.0330146
